Year,Experiment,Site,Burn Trt,Watershed,Block,Plot,spnum,June,August,Comments
2024,Ghost Fire,Konza,Unburned,20B,E,5,90,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,102,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,111,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,118,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,120,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,121,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,5,122,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,128,,40,
2024,Ghost Fire,Konza,Unburned,20B,E,5,132,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,43,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,140,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,12,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,92,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,2,,40,
2024,Ghost Fire,Konza,Unburned,20B,E,6,3,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,4,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,14,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,178,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,9,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,11,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,15,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,17,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,6,18,,8,
2024,Ghost Fire,Konza,Unburned,20B,E,6,21,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,23,,40,
2024,Ghost Fire,Konza,Unburned,20B,E,6,34,2,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,31,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,300,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,44,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,211,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,46,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,40,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,52,,4,
2024,Ghost Fire,Konza,Unburned,20B,E,6,54,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,55,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,56,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,58,,2,
2024,Ghost Fire,Konza,Unburned,20B,E,6,59,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,60,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,61,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,66,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,407,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,72,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,79,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,86,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,90,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,102,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,111,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,118,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,120,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,121,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,122,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,128,,10,
2024,Ghost Fire,Konza,Unburned,20B,E,6,132,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,43,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,140,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,12,,,
2024,Ghost Fire,Konza,Unburned,20B,E,6,92,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,2,,70,
2024,Ghost Fire,Konza,Unburned,20B,F,1,3,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,4,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,14,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,178,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,9,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,11,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,15,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,17,6,3,
2024,Ghost Fire,Konza,Unburned,20B,F,1,18,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,21,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,23,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,71,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,34,4,3,
2024,Ghost Fire,Konza,Unburned,20B,F,1,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,31,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,410,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,44,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,211,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,46,,5,
2024,Ghost Fire,Konza,Unburned,20B,F,1,40,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,52,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,54,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,55,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,56,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,58,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,1,59,,8,
2024,Ghost Fire,Konza,Unburned,20B,F,1,60,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,61,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,66,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,407,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,72,1,13,
2024,Ghost Fire,Konza,Unburned,20B,F,1,79,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,86,,15,
2024,Ghost Fire,Konza,Unburned,20B,F,1,90,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,102,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,111,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,118,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,120,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,121,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,1,122,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,128,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,132,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,43,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,140,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,130,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,125,,,
2024,Ghost Fire,Konza,Unburned,20B,F,1,78,1,1,
2024,Ghost Fire,Konza,Unburned,20B,F,2,2,,80,
2024,Ghost Fire,Konza,Unburned,20B,F,2,3,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,4,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,14,3,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,178,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,9,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,11,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,15,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,17,7,3,
2024,Ghost Fire,Konza,Unburned,20B,F,2,18,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,2,21,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,23,,10,
2024,Ghost Fire,Konza,Unburned,20B,F,2,71,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,34,8,5,
2024,Ghost Fire,Konza,Unburned,20B,F,2,33,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,31,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,410,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,44,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,211,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,46,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,40,1,5,
2024,Ghost Fire,Konza,Unburned,20B,F,2,52,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,2,54,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,55,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,56,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,58,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,59,,13,
2024,Ghost Fire,Konza,Unburned,20B,F,2,60,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,61,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,66,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,407,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,72,1,1,
2024,Ghost Fire,Konza,Unburned,20B,F,2,79,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,86,,4,
2024,Ghost Fire,Konza,Unburned,20B,F,2,90,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,102,,1,
2024,Ghost Fire,Konza,Unburned,20B,F,2,111,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,118,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,120,1,1,
2024,Ghost Fire,Konza,Unburned,20B,F,2,121,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,122,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,128,,4,
2024,Ghost Fire,Konza,Unburned,20B,F,2,132,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,43,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,140,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,130,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,125,,,
2024,Ghost Fire,Konza,Unburned,20B,F,2,517,1,3,
2024,Ghost Fire,Konza,Unburned,20B,F,3,2,,60,
2024,Ghost Fire,Konza,Unburned,20B,F,3,3,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,4,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,14,,1,
2024,Ghost Fire,Konza,Unburned,20B,F,3,178,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,9,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,11,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,15,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,17,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,18,,30,
2024,Ghost Fire,Konza,Unburned,20B,F,3,21,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,23,,13,
2024,Ghost Fire,Konza,Unburned,20B,F,3,71,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,34,7,2,
2024,Ghost Fire,Konza,Unburned,20B,F,3,33,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,31,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,410,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,44,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,211,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,46,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,40,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,52,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,3,54,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,55,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,56,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,58,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,3,59,,7,
2024,Ghost Fire,Konza,Unburned,20B,F,3,60,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,61,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,66,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,407,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,72,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,79,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,86,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,3,90,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,102,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,111,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,118,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,120,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,121,,4,
2024,Ghost Fire,Konza,Unburned,20B,F,3,122,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,128,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,132,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,43,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,140,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,293,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,200,,,
2024,Ghost Fire,Konza,Unburned,20B,F,3,517,15,14,
2024,Ghost Fire,Konza,Unburned,20B,F,4,2,,55,
2024,Ghost Fire,Konza,Unburned,20B,F,4,3,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,4,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,14,4,2,
2024,Ghost Fire,Konza,Unburned,20B,F,4,178,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,9,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,11,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,15,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,17,3,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,18,,65,
2024,Ghost Fire,Konza,Unburned,20B,F,4,21,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,23,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,71,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,34,2,1,
2024,Ghost Fire,Konza,Unburned,20B,F,4,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,31,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,410,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,44,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,211,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,46,,17,
2024,Ghost Fire,Konza,Unburned,20B,F,4,40,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,52,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,54,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,55,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,56,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,58,,6,
2024,Ghost Fire,Konza,Unburned,20B,F,4,59,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,60,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,61,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,66,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,407,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,72,2,6,
2024,Ghost Fire,Konza,Unburned,20B,F,4,79,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,86,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,4,90,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,102,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,111,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,118,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,120,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,121,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,122,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,128,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,132,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,43,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,140,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,130,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,125,,,
2024,Ghost Fire,Konza,Unburned,20B,F,4,112,1,1,
2024,Ghost Fire,Konza,Unburned,20B,F,5,2,,80,
2024,Ghost Fire,Konza,Unburned,20B,F,5,3,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,4,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,14,2,3,
2024,Ghost Fire,Konza,Unburned,20B,F,5,178,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,9,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,11,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,15,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,5,17,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,18,,30,
2024,Ghost Fire,Konza,Unburned,20B,F,5,21,,1,
2024,Ghost Fire,Konza,Unburned,20B,F,5,23,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,71,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,34,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,33,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,31,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,410,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,44,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,211,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,46,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,5,40,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,52,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,54,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,55,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,56,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,58,,8,
2024,Ghost Fire,Konza,Unburned,20B,F,5,59,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,60,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,61,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,66,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,407,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,72,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,79,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,86,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,90,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,102,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,111,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,118,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,120,1,1,
2024,Ghost Fire,Konza,Unburned,20B,F,5,121,,6,
2024,Ghost Fire,Konza,Unburned,20B,F,5,122,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,128,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,5,132,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,43,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,140,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,130,,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,200,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,5,,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,2,,30,
2024,Ghost Fire,Konza,Unburned,20B,F,6,3,,55,
2024,Ghost Fire,Konza,Unburned,20B,F,6,4,,1,
2024,Ghost Fire,Konza,Unburned,20B,F,6,14,4,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,178,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,9,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,11,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,15,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,17,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,18,,20,
2024,Ghost Fire,Konza,Unburned,20B,F,6,21,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,23,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,71,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,34,8,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,33,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,31,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,410,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,44,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,211,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,46,,3,
2024,Ghost Fire,Konza,Unburned,20B,F,6,40,8,3,
2024,Ghost Fire,Konza,Unburned,20B,F,6,52,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,6,54,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,55,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,56,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,58,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,59,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,6,60,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,61,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,66,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,407,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,72,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,79,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,86,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,90,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,102,1,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,111,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,118,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,120,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,121,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,6,122,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,128,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,132,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,43,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,140,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,130,,2,
2024,Ghost Fire,Konza,Unburned,20B,F,6,124,,,
2024,Ghost Fire,Konza,Unburned,20B,F,6,,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,80,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,80,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,80,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,80,,2,
2024,Ghost Fire,Konza,Annual,1D,A,5,80,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,80,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,54,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,116,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,80,,2,
2024,Ghost Fire,Konza,Annual,1D,C,1,123,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,54,1,,
2024,Ghost Fire,Konza,Annual,1D,C,2,116,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,80,,1,
2024,Ghost Fire,Konza,Annual,1D,C,2,123,,1,
2024,Ghost Fire,Konza,Annual,1D,C,3,54,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,116,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,80,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,123,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,80,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,123,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,80,,1,
2024,Ghost Fire,Konza,Annual,1D,C,5,123,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,80,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,123,,,
2024,Ghost Fire,Konza,Unburned,20B,D,1,112,15,2,
2024,Ghost Fire,Konza,Unburned,20B,D,1,410,3,3,
2024,Ghost Fire,Konza,Unburned,20B,F,3,293,2,2,
2024,Ghost Fire,Konza,Unburned,20B,F,3,180,,1,
